rank,topic,url,ease_of_reading,sentence_level_sentiment,positive_sentiment,negative_sentiment,sentence_level_objectivity,bias,bias_label,credibility,trust_metric,google_page_rank,alexa_reach_rank,domain,content_length
32,TransPacificPartnership,https://thehill.com/homenews/campaign/486530-trump-campaign-attacks-biden-on-trade-health-care-and-fitness-for-office,40.0,18.02,10.783725005153578,7.235209235209236,60.0,100,Left,92.5,72.0,8,860.0,thehill.com,6413
33,TransPacificPartnership,https://www.commondreams.org/views/2020/03/08/bernie-beats-trump-and-biden-trade,80.0,15.51,12.031753246753247,3.474740259740259,62.07,100,Right,87.5,69.0,7,14729.0,commondreams.org,6539
34,TransPacificPartnership,https://www.jagranjosh.com/articles/upsc-ias-prelims-section-wise-questions-international-relations-previous-year-papers-1584610680-1,100.0,4.98,4.033772883620444,0.9451219512195121,77.91,50,Partially Left,nan,nan,nan,nan,jagranjosh.com,13723
35,TransPacificPartnership,https://www.japantimes.co.jp/opinion/2020/04/08/commentary/japan-commentary/setting-simple-standards-critical-diplomacy/,40.0,10.14,8.815013774104685,1.3237373737373737,75.67,100,Right,nan,nan,nan,nan,japantimes.co.jp,8932
36,TransPacificPartnership,https://www.cato.org/publications/commentary/democrats-need-way-forward-trade,80.0,8.61,5.694128787878788,2.916666666666667,70.59,100,Left,nan,nan,nan,nan,cato.org,3034
37,TransPacificPartnership,https://www.nerdwallet.com/article/travel/nerds-share-their-best-amex-travel-redemptions,80.0,19.27,17.646825396825395,1.6203703703703702,64.96,0,Center,nan,nan,nan,nan,nerdwallet.com,8972
38,TransPacificPartnership,https://www.counterpunch.org/2020/03/10/will-covid-19-kill-globalization/,80.0,14.23,12.40470718420156,1.8284537975549207,67.34,100,Right,80.0,68.0,7,35459.0,counterpunch.org,11246
39,TransPacificPartnership,https://www.freerepublic.com/focus/f-news/3822864/posts,80.0,15.58,12.92801672640382,2.6496415770609323,68.62,50,Partially Right,nan,nan,nan,nan,freerepublic.com,2818
41,TransPacificPartnership,https://www.cbsnews.com/news/2020-daily-trail-markers-what-to-know-about-tuesdays-primaries-in-6-states-2020-03-09/,80.0,14.31,11.962336529090457,2.345613640770709,68.88,100,Right,95.0,71.0,8,843.0,cbsnews.com,23807
42,TransPacificPartnership,https://www.prnewswire.com/news-releases/next-round-of-us-china-trade-talks-to-be-toughest-yet-301026571.html,80.0,5.81,4.921536796536797,0.8847402597402598,78.47,50,Partially Right,nan,nan,nan,nan,prnewswire.com,4014
43,TransPacificPartnership,https://www.counterpunch.org/2020/03/25/covid-19-and-the-death-of-connectivity/,80.0,14.13,10.639656589602478,3.4863215488215484,66.61,100,Right,80.0,68.0,7,35459.0,counterpunch.org,13092
44,TransPacificPartnership,https://foreignpolicy.com/2020/03/16/biden-sanders-debate-takeaways/,80.0,17.04,12.682523649190317,4.35386604136604,60.96,100,Left,87.5,45.0,8,12475.0,foreignpolicy.com,16770
45,TransPacificPartnership,https://dailycaller.com/2020/03/10/don-beyer-self-quarantine-after-dinner-with-friend-infected-coronavirus/,80.0,8.0,7.995867768595042,0.0,70.12,100,Left,70.0,45.0,8,797.0,dailycaller.com,2384
46,TransPacificPartnership,https://www.stuff.co.nz/sport/opinion/120029186/2020-tokyo-olympics-committee-has-bowed-to-pressure-to-include-trans-weight-lifter-in-womens-category,80.0,20.43,15.275178253119432,5.157085561497325,55.46,100,Right,nan,nan,nan,nan,stuff.co.nz,4903
47,TransPacificPartnership,https://blogs.lse.ac.uk/lsereviewofbooks/2020/03/26/book-review-schism-china-america-and-the-fracturing-of-the-global-trading-system-by-paul-blustein/,80.0,7.7,5.90913715913716,1.7886311219644555,81.08,100,Left,nan,nan,nan,nan,blogs.lse.ac.uk,8082
48,TransPacificPartnership,https://frontline.thehindu.com/world-affairs/article31150391.ece,80.0,10.33,7.802853632525348,2.522883962277902,71.61,0,Center,nan,nan,nan,nan,frontline.thehindu.com,36299
49,TransPacificPartnership,https://www.commondreams.org/views/2020/03/07/will-coronavirus-kill-globalization,80.0,15.6,13.94179239352506,1.6569086395819068,66.75,100,Right,87.5,69.0,7,14729.0,commondreams.org,12071
50,TransPacificPartnership,https://www.washingtonpost.com/politics/biden-surge-coronavirus-spread-force-reappraisal-of-the-general-election/2020/03/14/104dba02-660c-11ea-b3fc-7841686c5c57_story.html,100.0,5.06,5.056818181818181,0.0,90.35,50,Partially Left,100.0,87.0,8,239.0,washingtonpost.com,10496
51,TransPacificPartnership,https://www.cato.org/publications/commentary/us-should-offer-taiwan-free-trade-agreement,80.0,13.68,11.039949324602787,2.638849599245639,64.23,100,Right,nan,nan,nan,nan,cato.org,14523
52,TransPacificPartnership,https://www.cbsnews.com/news/sanders-and-biden-tangle-over-trade-in-democratic-primaries-in-rust-belt/,80.0,13.48,10.962331649831649,2.513503086419753,72.95,100,Right,95.0,71.0,8,843.0,cbsnews.com,8108
53,TransPacificPartnership,https://www.commondreams.org/views/2020/03/24/coronavirus-and-death-connectivity,80.0,15.18,11.797313748731817,3.3837826797385615,67.15,100,Right,87.5,69.0,7,14729.0,commondreams.org,12885
54,TransPacificPartnership,https://www.resilience.org/stories/2020-03-09/peak-oil-review-9-march-2020/,80.0,13.49,10.070097138254466,3.4243135536238976,62.17,100,Left,nan,nan,nan,nan,resilience.org,36310
55,TransPacificPartnership,https://www.breitbart.com/politics/2020/03/10/pollak-trump-took-trade-off-the-table-for-bernie-sanders-in-michigan/,80.0,9.39,9.386363636363638,0.0,76.64,100,Right,49.5,69.0,8,287.0,breitbart.com,2107
56,TransPacificPartnership,https://seekingalpha.com/article/4333103-tyson-foods-first-strong-buy-recommendation,100.0,3.33,0.0,3.3333333333333335,94.17,100,Right,nan,nan,nan,nan,seekingalpha.com,10422
57,TransPacificPartnership,https://www.japantimes.co.jp/opinion/2020/04/03/commentary/japan-commentary/shape-japan-u-k-free-trade-agreement/,80.0,16.03,14.437119788106632,1.593828320802005,64.95,50,Partially Right,nan,nan,nan,nan,japantimes.co.jp,6968
58,TransPacificPartnership,https://www.japantimes.co.jp/opinion/2020/04/04/commentary/japan-commentary/shape-japan-u-k-free-trade-agreement-2/,80.0,16.03,14.437119788106632,1.593828320802005,64.95,50,Partially Right,nan,nan,nan,nan,japantimes.co.jp,6969
59,TransPacificPartnership,https://www.cnbc.com/2020/03/21/op-ed-the-us-should-rally-g7-nato-and-other-global-allies-together-in-fight-against-coronavirus.html,80.0,14.26,10.63764964459409,3.621399176954733,68.59,100,Right,87.5,69.0,8,419.0,cnbc.com,7238
60,TransPacificPartnership,https://www.thestar.com.my/news/regional/2020/03/27/vietnam-gains-higher-exports-to-canada-and-mexico,80.0,13.27,13.268939393939394,0.0,54.15,50,Partially Left,100.0,73.0,8,4247.0,thestar.com.my,3712
61,TransPacificPartnership,https://www.japantimes.co.jp/opinion/2020/04/01/commentary/japan-commentary/nsc-change-prepares-japan-new-global-realities/,40.0,14.52,12.578528401870237,1.9395411844391437,63.17,50,Partially Right,nan,nan,nan,nan,japantimes.co.jp,8452
62,TransPacificPartnership,https://apnews.com/1a37f56750775c25f18414c1c1ab8ed2,80.0,12.95,8.30745341614907,4.6437198067632846,63.82,100,Right,95.0,53.0,8,1827.0,apnews.com,7929
63,TransPacificPartnership,https://www.cnn.com/2020/03/09/politics/fact-check-trump-false-claims-february/index.html,80.0,12.98,8.520466544772102,4.4635638281471595,70.22,100,Left,100.0,87.0,9,nan,cnn.com,57110
64,TransPacificPartnership,https://thediplomat.com/2020/04/the-shape-of-a-japan-uk-free-trade-agreement/,80.0,17.5,16.073333205003166,1.4253364389233956,62.7,50,Partially Left,nan,nan,nan,nan,thediplomat.com,7288
65,TransPacificPartnership,https://www.japantimes.co.jp/opinion/2020/03/18/commentary/world-commentary/donald-trump-great-man-theory-politics/,80.0,17.32,13.169428882664175,4.15032679738562,61.17,50,Partially Right,nan,nan,nan,nan,japantimes.co.jp,7364
66,TransPacificPartnership,https://www.thestar.com/news/world/us/2020/03/11/trump-gop-allies-move-quickly-to-discredit-attack-biden.html,40.0,13.46,9.52910052910053,3.932098765432099,61.78,100,Right,100.0,73.0,8,4247.0,thestar.com,8026
67,TransPacificPartnership,https://wwd.com/business-news/government-trade/kirk-grilled-in-congress-over-trade-pacts-3464049/,40.0,12.6,11.233175914994096,1.3636363636363635,70.43,50,Partially Right,nan,nan,nan,nan,wwd.com,2805
68,TransPacificPartnership,http://www.startribune.com/trump-gop-allies-move-quickly-to-discredit-attack-biden/568714432/,40.0,14.45,10.285471331389697,4.160997732426304,61.82,100,Right,100.0,74.0,7,6448.0,startribune.com,7688
69,TransPacificPartnership,https://thediplomat.com/2020/03/is-covid-19-eroding-chinas-influence-in-southeast-asia/,80.0,12.77,8.903878434490679,3.8673033315890457,65.63,50,Partially Left,nan,nan,nan,nan,thediplomat.com,6936
70,TransPacificPartnership,https://www.japantimes.co.jp/opinion/2020/03/10/commentary/world-commentary/age-geoeconomics-upon-us/,80.0,10.47,7.8519892805607086,2.619614512471655,78.01,50,Partially Right,nan,nan,nan,nan,japantimes.co.jp,5830
71,TransPacificPartnership,https://www.cnbc.com/2020/03/09/biden-vs-sanders-trade-fight-is-war-for-future-of-democratic-party.html,40.0,14.12,9.46122555605314,4.661330049261083,67.79,100,Right,87.5,69.0,8,419.0,cnbc.com,10401
72,TransPacificPartnership,https://www.breitbart.com/politics/2020/03/09/joe-biden-faces-backlash-over-nafta-support-ahead-of-michigan-primary/,80.0,17.05,9.993401759530792,7.053539426523297,66.05,100,Right,49.5,69.0,8,287.0,breitbart.com,4665
73,TransPacificPartnership,https://thediplomat.com/2020/04/interview-robert-ward-and-yuka-koshino-on-geo-economics-in-east-asia/,80.0,14.25,11.892158085130433,2.355830773169483,67.27,50,Partially Left,nan,nan,nan,nan,thediplomat.com,16815
74,TransPacificPartnership,https://blogs.lse.ac.uk/usappblog/2020/03/29/book-review-schism-china-america-and-the-fracturing-of-the-global-trading-system-by-paul-blustein/,80.0,7.5,5.954585537918873,1.5501469723691947,81.86,100,Left,nan,nan,nan,nan,blogs.lse.ac.uk,8701
75,TransPacificPartnership,https://carnegieendowment.org/2020/04/01/u.s.-china-coordination-missing-in-action-on-coronavirus-pub-81432,40.0,9.95,5.9825712481962485,3.9646464646464645,69.23,0,Center,nan,nan,nan,nan,carnegieendowment.org,6906
76,TransPacificPartnership,https://qz.com/1828598/the-economic-trends-that-coronavirus-wont-change/,100.0,18.22,15.841836734693878,2.380952380952381,63.96,100,Right,100.0,43.0,8,1987.0,qz.com,13176
77,TransPacificPartnership,https://www.politico.com/newsletters/morning-agriculture/2020/03/09/feeding-children-amid-virus-outbreaks-785943,80.0,17.21,12.501666323094895,4.711828102453102,62.71,50,Partially Left,100.0,74.0,8,941.0,politico.com,10083
78,TransPacificPartnership,https://thediplomat.com/2020/03/even-coronavirus-couldnt-stop-the-2nd-us-carrier-visit-to-vietnam/,80.0,10.65,9.61385836385836,1.035402097902098,70.91,50,Partially Left,nan,nan,nan,nan,thediplomat.com,6165
79,TransPacificPartnership,http://www.marketwatch.com/story/trump-will-ride-the-center-lane-in-fall-election-campaign-2020-03-09,40.0,15.86,10.364368998628258,5.497746423672348,63.95,100,Right,95.0,76.0,8,846.0,marketwatch.com,4444
81,TransPacificPartnership,https://www.towleroad.com/2020/03/coronavirus-lgbtq-hiv-positive/,40.0,13.58,10.150980246875065,3.4292152144545764,63.5,100,Left,nan,nan,nan,nan,towleroad.com,17278
82,TransPacificPartnership,https://grants.nih.gov/grants/guide/rfa-files/RFA-AG-21-009.html,80.0,7.41,3.9834185801092743,3.4249258641460485,68.19,100,Left,nan,nan,nan,nan,grants.nih.gov,145048
83,TransPacificPartnership,https://www.japantimes.co.jp/opinion/2020/03/16/commentary/world-commentary/u-k-advantage-trade-talks-eu/,80.0,12.32,7.7593470609343616,4.5564741328630225,67.51,100,Right,nan,nan,nan,nan,japantimes.co.jp,9297
84,TransPacificPartnership,https://thediplomat.com/2020/04/book-review-trumped-emerging-powers-in-a-post-american-world/,80.0,12.88,11.052340367965368,1.8249007936507935,66.07,50,Partially Left,nan,nan,nan,nan,thediplomat.com,6859
85,TransPacificPartnership,https://grants.nih.gov/grants/guide/rfa-files/RFA-HG-20-001.html,80.0,9.62,7.996856962481957,1.6248644287260354,72.52,100,Left,nan,nan,nan,nan,grants.nih.gov,102987
86,TransPacificPartnership,https://grants.nih.gov/grants/guide/rfa-files/RFA-HG-20-002.html,80.0,9.32,7.702795203476062,1.614062324157645,72.94,50,Partially Left,nan,nan,nan,nan,grants.nih.gov,101172
87,TransPacificPartnership,https://grants.nih.gov/grants/guide/rfa-files/RFA-HG-20-019.html,100.0,8.72,6.930161847754436,1.7937616909839125,75.29,50,Partially Left,nan,nan,nan,nan,grants.nih.gov,66167
88,TransPacificPartnership,https://grants.nih.gov/grants/guide/pa-files/PA-20-162.html,100.0,12.87,11.223033910533903,1.6439393939393938,71.09,100,Right,nan,nan,nan,nan,grants.nih.gov,61638
89,TransPacificPartnership,https://oilprice.com/Latest-Energy-News/World-News/COVID-19-Could-Spark-The-Next-Arab-Spring.html,80.0,16.08,12.209275444634244,3.8727943010350416,64.28,50,Partially Left,nan,nan,nan,nan,oilprice.com,26306
90,TransPacificPartnership,https://www.politico.com/newsletters/morning-trade/2020/03/09/bernie-to-biden-lets-make-this-a-trade-race-785930,80.0,15.0,10.115157384502623,4.8872855539522195,69.32,50,Partially Left,100.0,74.0,8,941.0,politico.com,11787
91,TransPacificPartnership,https://grants.nih.gov/grants/guide/rfa-files/RFA-AI-20-020.html,80.0,11.28,9.504339315879413,1.77765465478776,69.15,50,Partially Left,nan,nan,nan,nan,grants.nih.gov,102004
92,TransPacificPartnership,https://www.resilience.org/stories/2020-03-12/will-the-coronavirus-kill-globalization/,80.0,14.08,12.2668771043771,1.808137644248755,67.7,100,Left,nan,nan,nan,nan,resilience.org,11128
93,TransPacificPartnership,https://grants.nih.gov/grants/guide/rfa-files/RFA-AI-20-007.html,100.0,10.1,8.335726088640104,1.7647794913419919,68.77,100,Right,nan,nan,nan,nan,grants.nih.gov,124645
94,TransPacificPartnership,https://www.resilience.org/stories/2020-03-09/the-corporate-architecture-of-impunity/,80.0,9.99,8.858229987380177,1.128540305010893,68.16,50,Partially Left,nan,nan,nan,nan,resilience.org,22306
95,TransPacificPartnership,https://grants.nih.gov/grants/guide/rfa-files/RFA-AG-21-019.html,80.0,8.62,6.53564001866823,2.0831685799798048,70.89,50,Partially Left,nan,nan,nan,nan,grants.nih.gov,216149
96,TransPacificPartnership,https://www.latimes.com/entertainment-arts/story/2020-03-20/movies-on-tv-this-week-sunday-mar-22-2020,100.0,5.48,3.144537583153653,2.3346373100837376,89.28,100,Left,100.0,85.0,8,1212.0,latimes.com,229469
1,EqualPay,https://www.cnet.com/news/its-equal-pay-day-but-the-gender-pay-gap-could-be-widening-in-tech/,80.0,6.65,6.648484848484848,0.0,77.23,100,Left,100.0,86.0,8,155.0,cnet.com,2057
2,EqualPay,https://www.bbc.co.uk/sport/football/51835288,80.0,6.99,6.245958259847149,0.7458847736625515,75.76,100,Right,95.0,96.0,9,102.0,bbc.co.uk,3891
3,EqualPay,https://www.espn.com/soccer/united-states-usa/story/4081153/us-soccer-tones-down-language-in-new-uswnt-equal-pay-court-filings,80.0,12.02,11.164252414252413,0.8533688533688534,64.4,50,Partially Left,nan,nan,nan,nan,espn.com,4892
4,EqualPay,https://www.huffpost.com/entry/carlos-cordeiro-resigns-us-soccer-federation_n_5e6ae1dcc5b6747ef119edf4,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,273
5,EqualPay,https://www.si.com/soccer/2020/03/12/carlos-cordeiro-must-resign-us-soccer-president,80.0,13.89,13.28371212121212,0.601851851851852,62.63,100,Right,nan,nan,nan,nan,si.com,5226
7,EqualPay,https://gizmodo.com/amazon-finally-sets-up-a-coronavirus-relief-fund-for-1842276731,40.0,9.02,6.33047309833024,2.6940476190476192,57.33,100,Left,75.0,60.0,8,529.0,gizmodo.com,2387
9,EqualPay,https://mashable.com/article/how-to-help-girls-education/,80.0,12.89,12.41879734848485,0.46875000000000006,68.58,100,Right,62.5,75.0,9,nan,mashable.com,4131
10,EqualPay,https://www.adsoftheworld.com/media/experiential/bvg_equal_pay_day_frauenticket_machine,100.0,3.33,3.3333333333333335,0.0,83.06,100,Right,nan,nan,nan,nan,adsoftheworld.com,273
11,EqualPay,https://www.espn.com/soccer/united-states-usaw/story/4071258/uswnt-lawsuit-versus-us-soccer-explained-defining-the-pay-gapswhats-at-stake-for-both-sides,80.0,13.9,9.663330026455025,4.2390625,66.02,50,Partially Left,nan,nan,nan,nan,espn.com,21520
12,EqualPay,https://jezebel.com/uswnt-still-winning-still-not-getting-equal-pay-1842201185,80.0,15.97,15.279040404040403,0.6944444444444444,62.94,100,Left,87.5,34.0,8,3051.0,jezebel.com,2381
13,EqualPay,https://time.com/5802351/carlos-cordeiro-quits-us-soccer-pay-dispute/,80.0,11.17,7.827191849369268,3.3467741935483875,76.89,0,Center,95.0,64.0,8,1028.0,time.com,6835
14,EqualPay,https://www.fastcompany.com/90477102/4-ways-remote-work-is-better-for-women?utm_source=postup,40.0,12.31,10.751623376623376,1.559895833333333,71.82,100,Right,87.5,64.0,8,2064.0,fastcompany.com,5869
15,EqualPay,https://www.businessinsider.com/the-ultimate-guide-for-women-to-get-ahead-career,80.0,14.61,10.797832552934594,3.8095238095238106,63.12,100,Left,100.0,57.0,8,352.0,businessinsider.com,2497
16,EqualPay,https://www.espn.com/soccer/united-states-usaw/story/4072953/us-soccer-chief-apologizes-for-offense-and-pain-as-uswnt-protest,80.0,20.18,13.596957478005864,6.586021505376345,64.08,100,Right,nan,nan,nan,nan,espn.com,4238
17,EqualPay,https://www.usatoday.com/story/entertainment/celebrities/2020/03/08/duchess-meghan-marks-international-womens-day-attends-church-queen/4994123002/,80.0,6.82,5.283521303258146,1.5350877192982453,74.47,100,Right,100.0,84.0,8,363.0,usatoday.com,5168
18,EqualPay,https://www.cnn.com/2020/03/20/business/amazon-warehouse-employees-coronavirus/index.html,40.0,10.72,8.388062678062678,2.331418951418952,72.66,100,Left,100.0,87.0,9,nan,cnn.com,10505
19,EqualPay,https://qz.com/1825535/coronavirus-is-blocking-the-path-to-equal-pay-in-sports/,80.0,6.5,4.500000000000001,2.0,83.9,50,Partially Right,100.0,43.0,8,1987.0,qz.com,5722
20,EqualPay,https://www.zeit.de/2020/13/gender-pay-gap-geschlechtergerechtigkeit-gesetze-gehalt,100.0,0.0,0.0,0.0,100.0,50,Partially Right,nan,nan,nan,nan,zeit.de,6686
21,EqualPay,https://qz.com/work/1815986/how-to-make-your-workplace-more-gender-inclusive/,80.0,17.16,15.665755297334247,1.4924812030075187,55.2,100,Right,100.0,43.0,8,1987.0,qz.com,5978
22,EqualPay,https://www.cnn.com/2020/03/27/politics/stimulus-payments/index.html,80.0,13.13,10.87225773358586,2.253787878787879,64.78,50,Partially Left,100.0,87.0,9,nan,cnn.com,7293
23,EqualPay,https://www.washingtonexaminer.com/news/congress/democrats-win-expanded-unemployment-insurance-as-congress-races-to-pass-economic-relief-bill,80.0,11.36,8.043794746919747,3.3125,61.55,100,Left,92.5,60.0,7,3785.0,washingtonexaminer.com,3099
24,EqualPay,https://www.usatoday.com/story/entertainment/celebrities/2020/03/10/prince-harry-gets-apology-student-who-cuddled-duchess-meghan-event/5008774002/,80.0,19.46,14.912337662337663,4.545454545454545,63.15,100,Left,100.0,84.0,8,363.0,usatoday.com,2922
25,EqualPay,https://www.businessinsider.com/coronavirus-stimulus-loan-tax-relief-loans-tax-better-your-business-2020-3,80.0,18.84,15.804315476190474,3.03546626984127,58.88,100,Left,100.0,57.0,8,352.0,businessinsider.com,5087
26,EqualPay,https://www.espn.com/soccer/juventus/story/4079490/juventus-players-agree-to-wage-reduction-that-will-save-club-90-million,80.0,13.2,5.610516934046346,7.5857843137254894,69.74,50,Partially Left,nan,nan,nan,nan,espn.com,3928
27,EqualPay,https://www.bbc.co.uk/sport/av/football/51825263,100.0,19.44,19.444444444444446,0.0,75.69,100,Right,95.0,96.0,9,102.0,bbc.co.uk,273
28,EqualPay,https://www.bbc.co.uk/sport/football/51868203,80.0,25.57,22.571548821548824,2.9999999999999996,60.83,100,Right,95.0,96.0,9,102.0,bbc.co.uk,1917
29,EqualPay,https://jezebel.com/im-inspired-by-alex-morgans-intense-pregnancy-training-1842590105,80.0,17.78,12.411297852474323,5.367647058823529,60.26,100,Left,87.5,34.0,8,3051.0,jezebel.com,2258
30,EqualPay,https://markets.businessinsider.com/news/stocks/congress-coronavirus-relief-paid-sick-leave-bill-workers-not-covered-2020-3-1029000485,80.0,15.67,7.556540306540308,8.112398112398113,65.55,100,Right,100.0,57.0,8,352.0,markets.businessinsider.com,4701
31,EqualPay,https://www.historytoday.com/miscellanies/17th-century-guide-sleep,80.0,20.54,17.58198427729678,2.962632275132275,52.19,100,Right,nan,nan,nan,nan,historytoday.com,7907
32,EqualPay,https://www.refinery29.com/en-ca/equal-pay-day-canada-2020,100.0,10.0,10.000000000000002,0.0,92.5,100,Left,nan,nan,nan,nan,refinery29.com,3050
