rank,topic,url,readability,sentence_level_sentiment,sentence_level_objectivity,bias,credibility,trust_metric,google_page_rank,alexa_reach_rank
84,TransPacificPartnership,https://www.bbc.co.uk/news/business-51055491,80.0,15.18,68.52,100,95.0,96.0,9,102.0
85,TransPacificPartnership,https://news.yahoo.com/ap-fact-check-trumps-compulsive-131044833.html,80.0,10.49,75.97,50,87.5,95.0,8,8.0
86,TransPacificPartnership,https://www.cbc.ca/news/politics/kirsten-hillman-ambassador-1.5446026,80.0,11.33,63.19,50,100.0,84.0,8,882.0
87,TransPacificPartnership,https://nationalinterest.org/blog/buzz/china-and-vietnam-went-war-1979-china-still-upset-over-results-119006,80.0,9.3,75.65,50,nan,nan,nan,nan
88,TransPacificPartnership,https://www.usatoday.com/story/news/50-states/2020/01/30/animatronic-groundhog-coalfield-crayfish-old-bay-sauce-news-around-states/41109713/?utm_source=google,80.0,12.56,71.64,50,100.0,84.0,8,363.0
89,TransPacificPartnership,https://www.bangkokpost.com/business/1842214/tax-perks-for-investors-seek-cabinet-approval,80.0,6.38,69.17,0,nan,nan,nan,nan
91,TransPacificPartnership,http://www.politico.eu/article/us-president-donald-trump-attempts-a-pivot-from-american-carnage-to-american-comeback/,80.0,17.92,66.1,100,nan,nan,nan,nan
92,TransPacificPartnership,https://www.cbc.ca/news/indigenous/wet-suwet-en-coastal-gaslink-pipeline-1.5448363,40.0,5.77,81.34,50,100.0,84.0,8,882.0
93,TransPacificPartnership,https://www.japantimes.co.jp/life/2020/01/18/food/camembert-nabe-hot-pot-ooey-gooey-good/,80.0,14.86,65.96,50,nan,nan,nan,nan
94,TransPacificPartnership,https://www.ndtv.com/world-news/former-new-zealand-pm-and-wto-leader-mike-moore-dies-at-71-2173433,80.0,11.16,64.81,50,nan,nan,nan,nan
95,TransPacificPartnership,https://www.seattletimes.com/business/ap-fact-check-trumps-compulsive-claims-of-biggest-ever/,80.0,14.05,70.76,100,100.0,66.0,8,4778.0
96,TransPacificPartnership,https://www.alternet.org/2020/01/promise-made-promise-broken-new-analysis-finds-trump-is-losing-more-often-than-hes-winning/,40.0,12.81,74.1,100,87.5,33.0,7,15740.0
97,TransPacificPartnership,http://www.michaelgeist.ca/2020/02/conservative-mp-dan-albas-on-copyright-term-extension-in-usmca-government-needs-to-mitigate-damage-to-copyright-law/,80.0,19.87,56.27,50,nan,nan,nan,nan
98,TransPacificPartnership,https://news.yahoo.com/trumps-hatred-international-cooperation-weakened-114501284.html,80.0,10.98,66.04,100,87.5,95.0,8,8.0
99,TransPacificPartnership,https://truthout.org/articles/with-passage-of-nafta-2-0-congress-boosts-fossil-fuel-polluters-in-mexico/,80.0,8.81,74.4,50,100.0,53.0,7,41570.0
100,TransPacificPartnership,https://www.collective-evolution.com/2020/02/11/joaquin-phoenix-drives-another-dagger-into-the-heart-of-the-dying-dairy-industry/,80.0,14.13,67.9,100,12.5,25.0,7,20316.0
1,EqualPay,https://lifehacker.com/where-to-get-free-froyo-for-national-frozen-yogurt-day-1841458397,80.0,21.5,56.6,100,nan,nan,nan,nan
2,EqualPay,https://www.businessinsider.com/usmnt-on-uswnt-lawsuit-women-should-earn-triple-mens-pay-2020-2,80.0,16.38,63.21,100,100.0,57.0,8,352.0
3,EqualPay,https://news.yahoo.com/sen-sanders-touts-controversial-comedians-193209950.html,100.0,6.25,68.75,100,87.5,95.0,8,8.0
4,EqualPay,https://www.espn.com/soccer/united-states-usaw/story/4051750/ussf-accused-of-false-narrative-by-mens-union-in-uswnt-cba-dispute,80.0,14.51,67.92,100,nan,nan,nan,nan
5,EqualPay,https://www.cnn.com/2020/02/04/politics/women-lawmakers-wearing-white-state-of-the-union/index.html,80.0,20.49,72.58,100,100.0,87.0,9,nan
6,EqualPay,https://www.spiegel.de/karriere/equal-pay-philadelphia-verbietet-frage-nach-dem-letzten-gehalt-a-7077f01e-5a40-43b1-b811-297cb96d9def,100.0,0.0,100.0,50,nan,nan,nan,nan
7,EqualPay,https://seths.blog/2020/01/luck-on-demand/,100.0,17.36,52.15,100,nan,nan,nan,nan
8,EqualPay,https://abcnews.go.com/US/states-sue-federal-government-enact-equal-rights-amendment/story?id=68621114,40.0,4.21,74.35,50,82.5,86.0,9,1130.0
9,EqualPay,https://www.businessinsider.com/female-democratic-lawmakers-wear-white-trump-state-of-the-union-2020-2,100.0,5.39,86.74,100,100.0,57.0,8,352.0
10,EqualPay,https://www.spiegel.de/sport/fussball/melanie-leupolz-von-bayern-muenchen-haelt-equal-pay-im-fussball-fuer-utopisch-a-92329107-ea6c-4b2b-b6ee-2b52ec42799e,100.0,0.0,87.5,50,nan,nan,nan,nan
11,EqualPay,https://www.bbc.co.uk/news/world-africa-51210283,80.0,16.4,69.65,50,95.0,96.0,9,102.0
12,EqualPay,https://www.androidcentral.com/best-ring-video-doorbell-alternatives,80.0,24.08,56.35,100,100.0,65.0,8,9372.0
13,EqualPay,https://www.businessinsider.com/carli-lloyd-kicks-field-goal-super-bowl-commercial-equality-message-2020-1,80.0,14.79,63.35,100,100.0,57.0,8,352.0
14,EqualPay,https://mashable.com/article/plant-care-browser-games/,80.0,17.56,59.04,100,62.5,75.0,9,nan
15,EqualPay,https://www.cnet.com/news/sprints-subscriber-loss-not-as-bad-as-it-could-have-been/,80.0,24.0,65.45,50,100.0,86.0,8,155.0
16,EqualPay,https://www.vice.com/en_us/article/z3bzde/remember-when-bloomberg-blamed-the-financial-crisis-on-giving-black-people-equal-access-to-homes,80.0,18.0,62.44,50,100.0,59.0,8,122.0
17,EqualPay,https://www.businessinsider.com/serena-williams-daughter-uswnt-inspired-gender-inequality-fight-2020-2,80.0,15.35,69.97,100,100.0,57.0,8,352.0
18,EqualPay,https://theconversation.com/martin-luther-king-jr-union-man-110004,80.0,15.32,69.88,100,87.5,77.0,8,2743.0
19,EqualPay,https://www.businessinsider.com/tried-4-tax-programs-saved-thousands-with-turbotax-2020-1,80.0,17.94,66.56,100,100.0,57.0,8,352.0
20,EqualPay,https://www.reuters.com/article/us-usa-court-religion-idUSKBN1ZJ19T,40.0,8.26,68.87,100,100.0,87.0,9,544.0
21,EqualPay,https://mashable.com/article/defi-guide-ethereum-decentralized-finance/,80.0,15.73,63.9,100,62.5,75.0,9,nan
22,EqualPay,https://mashable.com/article/how-to-fight-for-gender-equality-womens-march-2020/,80.0,14.23,64.34,100,62.5,75.0,9,nan
23,EqualPay,https://www.theatlantic.com/culture/archive/2020/02/why-wnbas-new-maternity-leave-policy-revolutionary/605944/,80.0,7.86,68.85,100,92.5,79.0,8,1360.0
24,EqualPay,https://www.npr.org/2020/01/30/800563459/fico-is-about-to-change-credit-scores-should-you-worry,100.0,6.92,79.72,50,100.0,84.0,8,521.0
25,EqualPay,https://boingboing.net/2020/02/10/study-facebook-quitters-repor.html,80.0,14.54,60.87,100,62.0,72.0,8,4847.0
26,EqualPay,https://www.businessinsider.com/job-guarantee-economic-idea-progressives-us-military-similarities-2020-2,80.0,12.91,64.2,100,100.0,57.0,8,352.0
27,EqualPay,https://www.businessinsider.com/amazon-goldman-sachs-partnership-what-it-could-mean-for-banks-2020-2,80.0,15.96,63.84,100,100.0,57.0,8,352.0
28,EqualPay,https://www.politico.com/news/2020/02/13/house-passes-bill-to-revive-equal-rights-amendment-114865,80.0,13.19,67.87,100,100.0,74.0,8,941.0
29,EqualPay,https://www.bbc.co.uk/news/business-51208154,80.0,11.95,69.77,100,95.0,96.0,9,102.0
30,EqualPay,https://time.com/5768346/billionaires-wealth/,80.0,15.3,66.4,50,95.0,64.0,8,1028.0
31,EqualPay,https://www.futurity.org/teens-gender-housework-chores-2263432/,80.0,13.6,71.75,100,nan,nan,nan,nan
32,EqualPay,https://www.fastcompany.com/90457380/trump-spokesperson-goes-silent-during-interview-about-sexual-assault?partner=feedburner,80.0,19.05,63.33,100,87.5,64.0,8,2064.0
33,EqualPay,https://www.telegraph.co.uk/news/2020/01/27/bbc-women-giving-advice-support-talk-talk-executive-taking-company/,40.0,14.29,68.3,0,87.5,85.0,8,643.0
34,EqualPay,https://medium.com/@tom.kubik/what-if-twitter-had-a-paid-tier-54ce7db41646,80.0,13.22,71.81,100,nan,nan,nan,nan
35,EqualPay,https://theslot.jezebel.com/congresswomen-still-care-about-the-equal-rights-amendme-1841676098,80.0,15.92,54.13,100,87.5,34.0,8,3051.0
36,EqualPay,https://www.androidcentral.com/best-fitness-trackers,80.0,19.17,60.16,100,100.0,65.0,8,9372.0
37,EqualPay,https://www.entrepreneur.com/article/344232,80.0,18.93,59.21,100,nan,nan,nan,nan
38,EqualPay,https://www.androidcentral.com/credit-card-smarter-option-use-daily-purchases-debit-card,80.0,21.26,68.8,100,100.0,65.0,8,9372.0
39,EqualPay,https://www.businessinsider.com/how-to-ask-for-a-raise-pay-gap-salary-transparency,80.0,18.92,67.38,100,100.0,57.0,8,352.0
41,EqualPay,https://www.businessinsider.com/western-union-ceo-says-business-cant-solve-worlds-biggest-problems-2020-1,80.0,19.66,70.96,100,100.0,57.0,8,352.0
42,EqualPay,https://www.businessinsider.com/sustainable-investing-transition-requires-systemic-change-esg-financial-tools-davos-2020-1,40.0,13.43,62.24,50,100.0,57.0,8,352.0
43,EqualPay,https://www.theatlantic.com/ideas/archive/2020/02/if-you-want-marriage-equals-then-date-equals/606568/,80.0,17.1,63.58,100,92.5,79.0,8,1360.0
44,EqualPay,https://news.yahoo.com/nra-drop-lawsuit-over-los-025850392.html,80.0,6.42,86.45,100,87.5,95.0,8,8.0
46,EqualPay,https://boingboing.net/2020/01/24/honi-soit-qui-mal-y-pense-2.html,40.0,14.41,61.37,100,62.0,72.0,8,4847.0
47,EqualPay,https://www.gamasutra.com/view/news/357336/Crunch_and_extended_hours_both_down_in_latest_IGDA_dev_satisfaction_survey.php?utm_source=feedburner,40.0,24.11,56.06,100,nan,nan,nan,nan
48,EqualPay,https://mashable.com/roundup/best-electric-toothbrush-subscription-services/,80.0,14.43,66.37,100,62.5,75.0,9,nan
49,EqualPay,https://boingboing.net/2020/01/23/why-arent-more-conservatives.html,40.0,11.17,65.02,100,62.0,72.0,8,4847.0
50,EqualPay,https://boards.greenhouse.io/panoramaed/jobs/169695?gh_src=0dcbb4fb1,80.0,5.49,76.35,100,nan,nan,nan,nan
51,EqualPay,https://www.androidcentral.com/new-credit-these-are-best-first-time-credit-cards,80.0,25.98,60.9,100,100.0,65.0,8,9372.0
52,EqualPay,https://variety.com/2020/artisans/awards/costume-designers-pay-equity-1203487872/,80.0,11.06,74.48,50,nan,nan,nan,nan
54,EqualPay,https://www.businessinsider.com/memo-palantir-restructures-bonuses-phases-out-cash-2020-2,80.0,13.31,70.28,50,100.0,57.0,8,352.0
55,EqualPay,https://mashable.com/uk/roundup/best-dating-apps-for-university-students-uk/,80.0,24.42,52.21,100,62.5,75.0,9,nan
56,EqualPay,http://thepointsguy.com/2015/02/top-credit-cards-for-cash-back-rewards-and-statement-credits/,100.0,17.0,86.0,50,nan,nan,nan,nan
57,EqualPay,https://hbr.org/2020/01/managing-the-trickiest-parts-of-a-family-businesses,80.0,16.1,56.58,50,100.0,70.0,8,3165.0
58,EqualPay,https://www.theglobeandmail.com/canada/british-columbia/article-pro-meng-protester-at-huawei-executives-trial-says-she-is-an-actor/,80.0,5.91,81.8,100,nan,nan,nan,nan
59,EqualPay,https://www.cnn.com/2020/01/21/politics/donald-trump-impeachment-trial-republicans-senate-democrats/index.html,40.0,12.11,60.08,100,100.0,87.0,9,nan
60,EqualPay,https://arstechnica.com/science/2020/02/heres-what-it-could-cost-for-california-to-hit-zero-emissions-goal/,80.0,10.99,69.0,100,100.0,75.0,8,1372.0
61,EqualPay,https://www.usatoday.com/story/news/nation/2020/01/30/dc-statehood-bill-get-house-vote-markup-this-year/2856298001/?utm_source=google,40.0,19.29,64.69,50,100.0,84.0,8,363.0
62,EqualPay,https://www.engadget.com/2020/01/22/california-challenges-riot-games-discrimination-settlement/,80.0,12.16,65.94,100,100.0,76.0,8,566.0
63,EqualPay,https://indianexpress.com/article/sports/football/us-soccer-mens-union-says-womens-pay-should-be-tripled-6265638/,80.0,16.36,63.64,0,nan,nan,nan,nan
64,EqualPay,https://www.fastcompany.com/90462932/infertility-is-not-a-womens-issue,80.0,14.37,67.19,100,87.5,64.0,8,2064.0
65,EqualPay,https://phys.org/news/2020-01-income-inequality-couples-germany.html,80.0,13.74,70.09,100,nan,nan,nan,nan
66,EqualPay,https://www.newyorker.com/magazine/2020/02/10/letters-from-the-february-10-2020-issue,40.0,14.2,67.77,50,100.0,79.0,8,1455.0
67,EqualPay,https://www.fool.com/investing/2020/01/24/an-emboldened-bristol-myers-squibb-wants-15-billio.aspx,40.0,13.43,64.34,50,nan,nan,nan,nan
68,EqualPay,https://www.insider.com/lowest-ever-earning-roles-hollywood-actors-celebrities,80.0,19.86,51.71,100,nan,nan,nan,nan
69,EqualPay,https://news.yahoo.com/philippines-seeks-cancellation-top-broadcasters-031312422.html,40.0,10.3,70.84,50,87.5,95.0,8,8.0
70,EqualPay,https://www.marketwatch.com/story/worlds-2153-billionaires-hold-more-wealth-than-46-billion-people-combined-report-2020-01-19,80.0,10.18,76.54,50,95.0,76.0,8,846.0
71,EqualPay,https://smallbiztrends.com/2020/01/small-business-childcare-benefits.html,80.0,11.25,61.85,100,nan,nan,nan,nan
72,EqualPay,https://indianexpress.com/article/sports/wwe-wrestling/royal-rumble-2020-preview-bray-wyatt-vs-daniel-bryan-strap-match-becky-lynch-brock-lesnar-6236786/,80.0,15.46,68.38,0,nan,nan,nan,nan
73,EqualPay,https://www.usatoday.com/story/sports/soccer/2020/02/13/soccer-mens-union-says-womens-pay-should-tripled/4747042002/?utm_source=google,80.0,13.06,68.17,100,100.0,84.0,8,363.0
74,EqualPay,https://thenextweb.com/?p=1268409,80.0,20.83,60.04,100,nan,nan,nan,nan
75,EqualPay,https://hackaday.com/2020/01/28/rf-modulation-crash-course-for-hackers/,80.0,14.64,57.2,100,nan,nan,nan,nan
76,EqualPay,https://indianexpress.com/article/entertainment/bollywood/raza-murad-on-citizenship-amendment-act-caa-adnan-sami-6224217/,100.0,11.25,69.36,0,nan,nan,nan,nan
77,EqualPay,http://thepointsguy.com/guide/best-seats-ba-boeing-747/,100.0,17.0,86.0,50,nan,nan,nan,nan
78,EqualPay,https://www.buzzfeednews.com/article/dominicholden/trump-religious-freedom-prayer-schools-federal-money,40.0,8.85,71.51,100,nan,nan,nan,nan
79,EqualPay,https://jezebel.com/nxivms-keith-raniere-allegedly-created-an-empowerment-g-1841573247,40.0,19.17,66.4,100,87.5,34.0,8,3051.0
80,EqualPay,https://www.independent.co.uk/news/uk/home-news/john-humphrys-equal-pay-bbc-women-cuts-samira-ahmed-a9302151.html,80.0,5.73,85.68,50,87.5,83.0,8,735.0
81,EqualPay,https://www.independent.co.uk/news/uk/home-news/sarah-montague-bbc-equal-pay-gender-settlement-john-humphrys-today-a9291641.html,80.0,6.14,86.16,0,87.5,83.0,8,735.0
82,EqualPay,https://www.fool.com/investing/2020/01/17/should-you-pay-for-amazon-prime-and-a-costco-membe.aspx,80.0,16.39,66.47,100,nan,nan,nan,nan
83,EqualPay,https://indianexpress.com/article/entertainment/music/grammys-ceo-says-she-was-ousted-after-reporting-harassment-6229320/,80.0,9.93,71.32,0,nan,nan,nan,nan
84,EqualPay,https://www.thesimpledollar.com/credit-cards/blog/utilizing-balance-transfer-credit-card-offers/,100.0,16.31,61.99,100,nan,nan,nan,nan
85,EqualPay,https://www.thesimpledollar.com/financial-wellness/utilizing-balance-transfer-credit-card-offers/,100.0,16.31,61.99,100,nan,nan,nan,nan
86,EqualPay,http://thepointsguy.com/news/marriott-free-night-certificate-points-advance/,100.0,17.0,86.0,50,nan,nan,nan,nan
87,EqualPay,https://readwrite.com/2020/02/06/competitive-strategy-how-to-create-an-unbeatable-business/,80.0,14.23,67.69,50,nan,nan,nan,nan
88,EqualPay,https://www.thehindu.com/news/national/karnataka/aiutuc-state-level-labour-meet-in-bengaluru/article30647730.ece,40.0,5.44,65.03,0,nan,nan,nan,nan
89,EqualPay,https://www.wsj.com/articles/blue-state-redistribution-11578443075,100.0,3.8,83.28,100,100.0,77.0,8,535.0
90,EqualPay,https://readwrite.com/2020/01/25/how-to-make-data-driven-business-decisions-in-employee-training/,80.0,24.33,57.59,50,nan,nan,nan,nan
91,EqualPay,https://smallbiztrends.com/2020/02/non-deductible-business-expenses.html,100.0,10.13,75.81,100,nan,nan,nan,nan
93,EqualPay,https://www.rollingstone.com/music/music-country/tami-neilson-queenie-queenie-video-952324/,80.0,8.4,73.68,50,90.0,75.0,8,1728.0
94,EqualPay,https://www.theatlantic.com/ideas/archive/2020/01/trump-doj-era-constitution/605047/,80.0,11.31,68.03,100,92.5,79.0,8,1360.0
95,EqualPay,https://www.marketwatch.com/story/more-americans-are-booking-it-to-the-library-than-going-to-the-movies-and-my-sister-persuaded-my-father-to-sell-his-home-and-leave-her-everything-can-i-fight-this-2020-01-28,80.0,16.17,68.82,100,95.0,76.0,8,846.0
96,EqualPay,https://indianexpress.com/article/india/brigadiers-in-mes-not-entitled-to-grade-pay-of-civilian-chief-engineers-rules-sc-6227422/,80.0,8.83,74.76,0,nan,nan,nan,nan
97,EqualPay,https://qz.com/1802810/facebook-ceo-mark-zuckerberg-to-meet-margrethe-vestager-in-europe/,80.0,11.73,77.3,100,100.0,43.0,8,1987.0
98,EqualPay,https://deadline.com/2020/01/neil-portnow-rape-allegation-recording-academy-discrimination-complaint-1202837478/,80.0,10.69,70.53,50,87.5,44.0,8,2226.0
99,EqualPay,https://www.theatlantic.com/health/archive/2020/01/new-black-body-cosmetic-surgery/605575/,80.0,15.38,67.82,100,92.5,79.0,8,1360.0
100,EqualPay,https://bleacherreport.com/articles/2873715-super-bowl-squares-setup-guide-rules-and-strategy-for-chiefs-vs-49ers,80.0,22.92,60.6,100,32.5,68.0,8,261.0
1,UniversalBasicIncome,https://www.businessinsider.com/dave-chappelle-supports-andrew-yang-ubi-proposal-at-iowa-appearance-2020-1,80.0,11.7,72.87,100,100.0,57.0,8,352.0
2,UniversalBasicIncome,https://www.huffpost.com/entry/bill-oreilly-andrew-yang_n_5e43858fc5b61b84d3420315,100.0,16.67,76.67,100,nan,nan,nan,nan
3,UniversalBasicIncome,https://time.com/5782542/andrew-yang-suspends-2020-campaign/,40.0,18.71,59.44,50,95.0,64.0,8,1028.0
4,UniversalBasicIncome,https://gizmodo.com/the-yang-gang-is-now-up-for-grabs-as-andrew-yang-drops-1841620723,40.0,12.39,65.53,100,75.0,60.0,8,529.0
5,UniversalBasicIncome,https://www.businessinsider.com/job-guarantee-economic-idea-progressives-us-military-similarities-2020-2,80.0,12.91,64.2,100,100.0,57.0,8,352.0
6,UniversalBasicIncome,https://news.yahoo.com/elon-musk-tweeted-bizarre-sonic-102008488.html,80.0,16.99,61.09,100,87.5,95.0,8,8.0
7,UniversalBasicIncome,https://www.politico.com/news/2020/02/16/universal-basic-income-cure-inequality-115335,80.0,8.6,72.35,50,100.0,74.0,8,941.0
8,UniversalBasicIncome,https://venturebeat.com/2020/02/13/andrew-yang-brought-ai-into-american-politics-and-it-isnt-going-away/,80.0,10.29,72.92,100,nan,nan,nan,nan
9,UniversalBasicIncome,https://www.rollingstone.com/politics/politics-news/andrew-yang-suspends-presidential-campaign-democrat-universal-basic-income-yang-gang-951390/,80.0,10.77,69.75,100,90.0,75.0,8,1728.0
10,UniversalBasicIncome,https://markets.businessinsider.com/currencies/news/tron-ceo-justin-sun-had-5-million-lunch-warren-buffett-2020-2-1028882022,100.0,17.12,58.7,100,100.0,57.0,8,352.0
11,UniversalBasicIncome,https://abcnews.go.com/Politics/entrepreneur-andrew-yang-ends-bid-presidency/story?id=67499153,80.0,15.3,64.41,100,82.5,86.0,9,1130.0
12,UniversalBasicIncome,https://news.yahoo.com/hampshire-family-spent-andrew-yangs-111502428.html,80.0,18.66,66.9,50,87.5,95.0,8,8.0
13,UniversalBasicIncome,https://marginalrevolution.com/marginalrevolution/2020/01/my-chat-with-brendan-fitzgerald-wallace.html,80.0,10.83,71.62,100,nan,nan,nan,nan
14,UniversalBasicIncome,https://www.vice.com/en_us/article/akwv5j/andrew-yang-says-its-cool-to-joke-about-asians-being-good-at-math,80.0,16.44,63.05,100,100.0,59.0,8,122.0
15,UniversalBasicIncome,https://www.marketwatch.com/story/boeings-earnings-could-be-an-absolute-disaster-analyst-says-2020-01-22-1710308,80.0,20.81,56.29,0,95.0,76.0,8,846.0
16,UniversalBasicIncome,https://time.com/5770133/child-poverty-america/,80.0,8.44,72.2,50,95.0,64.0,8,1028.0
17,UniversalBasicIncome,https://www.bbc.co.uk/news/world-us-canada-51481050,80.0,11.95,71.49,100,95.0,96.0,9,102.0
18,UniversalBasicIncome,https://www.usatoday.com/story/opinion/2020/02/07/americans-need-claim-health-care-data-security-civil-rights-column/4620905002/?utm_source=google,80.0,9.82,77.69,100,100.0,84.0,8,363.0
